Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8805&classDate=12/6/2023&clsLoc=1,In-StudioM: LALALALA | STRAY KIDS (Part 1),Ying Dong,none,1 hour &20 minutes
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=12/6/2023&clsLoc=1,In-StudioM: Adv Beg Choreography,Alice Wu,none,1 hour &20 minutes
