Studio,Start time,Sign up,Sessions,Teacher,Studio,Duration
Gibney 280,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12885&classDate=8/13/2023&clsLoc=1,Adult Open Contemporary at 280,Phoebe Ballard,Gibney 280: Studio U,1 hour & 45 minutes
Gibney 280,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12657&classDate=8/13/2023&clsLoc=1,Contemporary/Simonson with Diane McCarthy at 280,Diane McCarthy,Gibney 280: Studio C,2 hours
