Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,10:00:00,Intro To Ballet,Marsha Knight (15),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7899&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,10:00:00,Open Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6751&classDate=9/15/2023&clsLoc=1,2023-09-15,Jazz
Steps,10:00:00,Adv/Int Ballet,Loh (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087011&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Steps,10:00:00,Ballet Workout,Stephan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087023&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,10:00:00,Int Contemp,Guanglei Hui,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6750&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Gibney,10:00:00,Contemp,Thryn Saxon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12883&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Kelly Slough,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4992&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
The Taylor School,10:00:00,Professional Level Taylor Modern,Laura Halzack (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3585&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BAE,10:00:00,Mat Pilates Class,BAE Faculty (16),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7901&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12612&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Brandon Collwes *Cunningham  (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5060&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BDC,10:30:00,Beg Ballet,Michele Moreno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18124&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6148&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BDC,10:30:00,Basic Theater,Lauren Cagnetta (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18151&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
BDC,10:30:00,Basic Contemp,Blue,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18264&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BDC,10:30:00,Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18175&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
BDC,10:30:00,Adv Beg Tap,Madison Hilligoss,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18377&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
BDC,10:45:00,Ed Dept Vocal,ProSem Master,none,2023-09-15,Additional Disciplines
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2282&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Black,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085532&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Steps,11:15:00,Adv/Beg Contemp Modern,"Reed, B.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085600&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Peridance,11:30:00,Int Contemp Release,Wesley Ensminger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5519&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Steps,11:30:00,Adv Pro Ballet,Bielski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087012&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7829&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5375&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,11:30:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6752&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
BAE,11:30:00,Int Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7897&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Steps,11:45:00,Adv/Int Ballet,Kunikova,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087013&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BDC,11:45:00,Ed Dept Vocal,ProSem Master,none,2023-09-15,Additional Disciplines
Steps,12:00:00,Pilates Mat,Kreichman (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087913&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18085&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BDC,12:00:00,Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18161&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Gibney,12:00:00,Contemp/Modern,Oliver Steele,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12849&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=4946&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
BDC,12:00:00,Adv Beg Theater,Amanda LaMotte,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18268&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
BDC,12:00:00,Basic Tap,Jill Kenney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18114&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18105&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Steps,12:30:00,Beg/Int Jazz,Diniz (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084595&classDate=9/15/2023&clsLoc=1,2023-09-15,Jazz
Steps,12:45:00,Int Broadway Tap,Black,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085606&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Steps,13:00:00,Int Theater Dance,Culbreath,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087710&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5471&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1129&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,13:00:00,Int Graham,Caterina Rago,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=5382&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5528&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Steps,13:15:00,Adv/Int Theater Jazz,"Sullivan, S.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087026&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
Steps,13:30:00,Lastics Stretch,Scholz (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087024&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
BDC,13:30:00,Basic Ballet,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17565&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BDC,13:30:00,Beg Contemp,Elodie Dufroux (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18171&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BDC,13:30:00,Adv Beg Hip-Hop,Geheny Rivera,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18208&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Steps,13:30:00,Int Jazz,"Sayampol, Plu",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087018&classDate=9/15/2023&clsLoc=1,2023-09-15,Jazz
BDC,13:30:00,Adv Beg Jazz,Sheila Barker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18141&classDate=9/15/2023&clsLoc=1,2023-09-15,Jazz
BDC,13:30:00,Int Tap,Jill Kenney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18115&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Gibney,14:00:00,Melt Method At 280,Claudia Brown,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12925&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
Steps,14:30:00,Int/Adv Rep Tap,Schwab,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085608&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Peridance,14:30:00,Beg Contemp Floorwork,Andrea Farley Shimota,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5441&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Peridance,14:30:00,Open Dancehall,Korie Genius,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6249&classDate=9/15/2023&clsLoc=1,2023-09-15,World
Steps,14:30:00,Int Ballet,Froman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087880&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,14:30:00,Adv Contemp,Brice Mousset,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6802&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Steps,14:30:00,Basic Graham Based Modern,Poulis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087437&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Steps,14:45:00,Beg Theater Dance,"Frazier, R.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085613&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
BDC,15:00:00,Adv Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18380&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
BDC,15:00:00,Int Ballet,Kate Loh,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18205&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
PMT,15:00:00,Int Grooves And Execution,Mini Zhang,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3398&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
BDC,15:00:00,Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18108&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Ballet Arts,15:00:00,Adv Beg Ballet,Noriko Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1134&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Steps,15:00:00,Int/Adv Contemp Jazz,"Lombardi, J. (3)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087509&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BDC,15:00:00,Beg Broadway Tap,Deanna Doyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18234&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18121&classDate=9/15/2023&clsLoc=1,2023-09-15,Jazz
Steps,15:15:00,Adv/Int Jazz,Abbott,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087020&classDate=9/15/2023&clsLoc=1,2023-09-15,Jazz
Brickhouse,15:30:00,Street Jazz Int/Adv,Bo Park,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7719&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Peridance,15:45:00,Int Choreo,Jason Diaz (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6676&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Peridance,16:00:00,Int Contemp,Lorena Cobos (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6754&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
PMT,16:30:00,Adv Choreo,Tay Gresham (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3399&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Steps,16:30:00,Int Tap,Galganni,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085609&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Ballet Arts,16:30:00,Pointe Class 1 Hour,Noriko Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=2356&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BDC,16:30:00,Int Contemp,Ali Koinoglou,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18283&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BDC,16:30:00,Beg Ballet,Dorit Koppel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18089&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BDC,16:30:00,Int Adv Theater,Richard J. Hinds,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18159&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
BDC,16:30:00,Int Adv Street Jazz,Dexter Da Rocha (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18195&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
BDC,16:30:00,Adv Beg Tap,Rashaan James,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18361&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Steps,16:30:00,Int/Adv Contemp,"Daniel, P.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086071&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Steps,16:45:00,Int Modern/Horton,Maffei,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087022&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
ILD Queens,16:45:00,Kids Kpop 8,Eunice Shin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8338&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
Brickhouse,17:00:00,Pop Up,Samo Soto,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7909&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Steps,17:00:00,Adv/Int Ballet,Averty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087014&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
PJM,17:00:00,Open Heels,Saki,none,2023-09-15,Street/Choreography
Peridance,17:15:00,Beg African,Djoniba Mouflet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6803&classDate=9/15/2023&clsLoc=1,2023-09-15,World
Peridance,17:30:00,Beg Choreo,Cole McNamee (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5444&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Ballet Arts,17:30:00,Hip-Hop !,Danita Shaheen (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2319&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Peridance,17:30:00,Beg Found Of Hip Hop,Tomoe Beasty Carr,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5442&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
BDC,18:00:00,Int Tap,Brent McBeth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18181&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
BDC,18:00:00,Adv Beg Jazz Fusion,Michelle Barber,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18125&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
PMT,18:00:00,Basic/Beg Hip Hop,Pavan Thimmaiah,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3402&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Steps,18:00:00,Beg Tap,Ohr,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087025&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
BDC,18:00:00,Basic Street Jazz,Q,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18187&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
PMT,18:00:00,Adv. Beg. Contemp,Mica Butnar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3401&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
BDC,18:00:00,All Levels Dancehall,Korie Genius,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18440&classDate=9/15/2023&clsLoc=1,2023-09-15,World
Ailey,18:00:00,Beg Ny Style Mambo,Katherine Jimenez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824626&classDate=9/15/2023&clsLoc=1,2023-09-15,World
ILD NJ,18:00:00,Fast Forward | Somi Part 2,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8457&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
ILD Queens,18:00:00,Killin Me Good | Jihyo Part 2,Eunice Shin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8342&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
BAE,18:00:00,Stretch & Strengthen,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7883&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
Ailey,18:00:00,Abs Beg Ballet,Ronald Alexander,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824579&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BDC,18:00:00,Beg Jumps And Turns,Stacie Webster,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18242&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
Steps,18:15:00,Open Hip Hop,Greene,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085602&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
ATDF,18:15:00,Basic,Sandra Kluge,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2196&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Steps,18:30:00,Int Theater Jazz,Harmon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086900&classDate=9/15/2023&clsLoc=1,2023-09-15,Theater
ILD NYC,18:30:00,Cream Soda | Exo Part 2,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8409&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
PJM,18:30:00,Beg Jazz Funk,Peter Chow,none,2023-09-15,Street/Choreography
Brickhouse,18:30:00,Adv. Choreo,Sam Javier,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7721&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Peridance,18:30:00,Open Haitian,Peniel Guerrier,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6677&classDate=9/15/2023&clsLoc=1,2023-09-15,World
Ailey,18:30:00,Beg West African,Maguette Camara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825040&classDate=9/15/2023&clsLoc=1,2023-09-15,World
Steps,18:30:00,Adv Tap,Grant,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085611&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Mark Morris,18:30:00,Beg Tap,Yuka Kameda,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=4949&classDate=9/15/2023&clsLoc=1,2023-09-15,Tap
Ailey,18:30:00,Beg Hip-Hop,Keith Alexander,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825340&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Ailey,18:30:00,Beg Graham,Sierra Sanders,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825144&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Cumbe,18:45:00,Rabòdayfit All Levels,Robenson Mathurin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4158&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
Steps,18:45:00,Beg/Int Ballet,Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087015&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BAE,19:00:00,Intro To Ballet,Stephanie Rae Williams,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7805&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Mark Morris,19:00:00,Open Level West African,Ismael *Kouyate,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=4993&classDate=9/15/2023&clsLoc=1,2023-09-15,World
Mark Morris,19:00:00,Open Level Hip-Hop,Danielle Criss,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=3519&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Ailey,19:00:00,Beg Dunham,Marcea Daiter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825285&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Peridance,19:00:00,Beg Salsa Partnering,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=5613&classDate=9/15/2023&clsLoc=1,2023-09-15,World
Ailey,19:00:00,New Way Vogue,Jason Rodriguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825418&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
Ballet Arts,19:00:00,Beg Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2357&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Modega,19:00:00,Battle Class,Castro,https://sutrapro.com/modega/checkout/TRUgARITp9dVFqLWe2sb,2023-09-15,Street/Choreography
BAE,19:15:00,Basic Beg Ballet,Hope Ruth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7830&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
BAE,19:15:00,Adv Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7852&classDate=9/15/2023&clsLoc=1,2023-09-15,Ballet
Peridance,19:15:00,Open Old Way Vogue,Paris Hairston,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6755&classDate=9/15/2023&clsLoc=1,2023-09-15,Street/Choreography
ILD Queens,19:30:00,Istj | Nct Dream Part 2,Fernando Farias,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8356&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
BDC,19:30:00,Basic Contemp Jazz,Stacie Webster,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18241&classDate=9/15/2023&clsLoc=1,2023-09-15,Contemporary/Modern
Cumbe,19:30:00,Batalá All Levels,Batalá New York,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4123&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
ILD NJ,19:30:00,Throwback Kpop,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8460&classDate=9/15/2023&clsLoc=1,2023-09-15,Additional Disciplines
