Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,In Bloom | Zb1 Part 3,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8214&classDate=8/18/2023&clsLoc=1
ILD NJ,19:30:00,Super Shy | Newjeans Part 3,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8203&classDate=8/18/2023&clsLoc=1
