Studio,Start time,,Classes,Teacher,Duration
PMT House of Dance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3373&classDate=4/1/2024&clsLoc=1,IN PERSON: Basic/Beginner House,Marianna Koytsan,1 hour &30 minutes
PMT House of Dance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3569&classDate=4/1/2024&clsLoc=1,IN PERSON: Latin MYXX,Matt Rivera,1 hour &30 minutes
PMT House of Dance,7:35 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3375&classDate=4/1/2024&clsLoc=1,IN PERSON: Adv. Beg./Int. Street Jazz,Mini Zhang,1 hour &30 minutes
PMT House of Dance,7:35 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3376&classDate=4/1/2024&clsLoc=1,IN PERSON: Advanced Heel Intensive Vogue,Legendary Monster,1 hour &30 minutes
PMT House of Dance,9:10 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3377&classDate=4/1/2024&clsLoc=1,IN PERSON: Breakin'101 - For Beginners,Lars Kong (1),1 hour &30 minutes
PMT House of Dance,9:10 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3572&classDate=4/1/2024&clsLoc=1,IN PERSON: Intermediate Choreography,Youran Lee,1 hour &30 minutes
