Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:30:00,Super Shy | Newjeans Part 4,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8233&classDate=8/24/2023&clsLoc=1
ILD Queens,20:00:00,In Bloom | Zb1 Part 4,Christina Ryu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8250&classDate=8/24/2023&clsLoc=1
