Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8323&classDate=8/28/2023&clsLoc=1,In-StudioNJ: TGIF | XG (ONE DAY),Maylin Ramos,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8322&classDate=8/28/2023&clsLoc=1,In-StudioNJ: Cool With You | NewJeans (ONE DAY),Min Seon Kim,Fort Lee Studio 1,1 hour & 20 minutes
