Studio,Start time,Sign up,Sessions,Teacher,Studio,Duration
Gibney 280,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12530&classDate=8/28/2023&clsLoc=1,Contemporary with Brandon Coleman at 280,Brandon Coleman,Gibney 280: Studio E,1 hour & 45 minutes
Gibney 280,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12529&classDate=8/28/2023&clsLoc=1,Contemporary: 2nd Best Dance Company at 280,Lily Gelfand,Gibney 280: Studio C,1 hour & 45 minutes
Gibney 280,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12531&classDate=8/28/2023&clsLoc=1,Intermediate/Advanced Ballet with Elisa Clark at 890,Elisa Clark,Gibney 890: Studio 5-2,1 hour & 45 minutes
Gibney 280,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12533&classDate=8/28/2023&clsLoc=1,Embodiment through Dance Movement Therapy at 280,Dani Cole,Gibney 280: Studio D,1 hour & 45 minutes
Gibney 280,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12532&classDate=8/28/2023&clsLoc=1,Nagare Technique: Contemporary Floorwork at 280,Cameron McKinney,Gibney 280: Studio C,1 hour & 45 minutes
Gibney 280,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12534&classDate=8/28/2023&clsLoc=1,Physical Theater: Storytelling for Dancers at 280,Tori Sparks,Gibney 280: Studio C,1 hour & 45 minutes
Gibney 280,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12535&classDate=8/28/2023&clsLoc=1,Beginner Ballez with MJ Markovitz at 890,MJ Markovitz,Gibney 890: Studio 5-2,1 hour & 30 minutes
Gibney 280,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12634&classDate=8/28/2023&clsLoc=1,Contemporary Floorwork with Enzo Celli & Destany Churchwell at 280,Enzo Celli & Destany Churchwell,Gibney 280: Studio C,1 hour & 45 minutes
