Studio,Start time,Classes,Instructor,Sign up
PJM,11:30:00,Open Kpop Girl Groups,Joy,none
PJM,14:00:00,Beg Theater Jazz,Kim Ross,none
PJM,15:30:00,Vogue Femme Basics,Saki,none
PJM,17:00:00,Adv Beg Choreo,Rose Lu,none
