Studio,Start time,Classes,Instructor,Sign up
ILD Queens,12:00:00,Seven | Jung Kook Part 4,Cancelled Today,none
ILD Queens,13:30:00,Shhh | Kiss Of Life Part 4,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8259&classDate=8/26/2023&clsLoc=1
