Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7966&classDate=10/18/2023&clsLoc=1,LIVE-STREAM Beginner Ballet,Julie Voshell,none,none,1 hour & 30 minutes
Ballet Academy East,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7814&classDate=10/18/2023&clsLoc=1,VIRTUAL Basic Beginner/Beginner Ballet,Roni Mahler (4),none,none,1 hour & 15 minutes
Ballet Academy East,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7986&classDate=10/18/2023&clsLoc=1,LIVE-STREAMING Advanced Beginner Ballet,Julie Voshell,none,none,1 hour & 30 minutes
Ballet Academy East,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7916&classDate=10/18/2023&clsLoc=1,LIVE-STREAM Gentle Pilates,Wendy Amos,none,none,1 hour
Ballet Academy East,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=8004&classDate=10/18/2023&clsLoc=1,LIVE-STREAM Intermediate Ballet,Justin Sherwood,none,none,1 hour & 30 minutes
Ballet Academy East,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7987&classDate=10/18/2023&clsLoc=1,LIVE-STREAMING Advanced Beginner Ballet,Selina Chau,none,none,1 hour & 30 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7967&classDate=10/18/2023&clsLoc=1,LIVE-STREAM Beginner Ballet,William Waldinger,none,none,1 hour & 30 minutes
