Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8498&classDate=10/18/2023&clsLoc=1,Online: GRL GVNG | XG (Part 3),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8529&classDate=10/18/2023&clsLoc=1,Online: Do Not Touch | MISAMO (Part 3),Maylin Ramos,none,1 hour & 20 minutes
