Studio,Start time,Classes,Instructor,Sign up
Steps,10:30:00,Adv Ballet,Lawrence (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087047&classDate=10/1/2023&clsLoc=1
Steps,11:00:00,Adv/Int Ballet,"Goldman, N.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087048&classDate=10/1/2023&clsLoc=1
Steps,11:30:00,Beg Ballet,"Supan, L.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085637&classDate=10/1/2023&clsLoc=1
Steps,12:45:00,Beg/Int Ballet,Cave,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084380&classDate=10/1/2023&clsLoc=1
Steps,14:30:00,Int Ballet,Gelinas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087049&classDate=10/1/2023&clsLoc=1
Steps,12:15:00,Int Contemp Jazz,Blandino,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087903&classDate=10/1/2023&clsLoc=1
Steps,13:00:00,Beg Jazz,Lobel (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087051&classDate=10/1/2023&clsLoc=1
Steps,15:00:00,Int Jazz,Mathes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087052&classDate=10/1/2023&clsLoc=1
Steps,15:00:00,Adv/Beg Contemp Modern,"Reed, B.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085642&classDate=10/1/2023&clsLoc=1
Steps,16:15:00,Int/Adv Contemp,Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087923&classDate=10/1/2023&clsLoc=1
Steps,17:00:00,Int/Adv Street Styles In Theater,Rua,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147088097&classDate=10/1/2023&clsLoc=1
Steps,13:00:00,Beg Hip Hop,"Mitchell, A.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087226&classDate=10/1/2023&clsLoc=1
Steps,11:00:00,Lastics Stretch,Scholz,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087053&classDate=10/1/2023&clsLoc=1
Steps,12:00:00,Open Level Yoga,Conway,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087984&classDate=10/1/2023&clsLoc=1
Steps,14:30:00,Basic Swing Dance,McDaniel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087276&classDate=10/1/2023&clsLoc=1
Steps,17:00:00,Absolute Beg Swing,McDaniel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087819&classDate=10/1/2023&clsLoc=1
Steps,12:30:00,Adv/Beg Tap,Galganni,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085645&classDate=10/1/2023&clsLoc=1
Steps,14:45:00,Beg Tap,Ponza,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085646&classDate=10/1/2023&clsLoc=1
Steps,16:30:00,Int Broadway Tap,Brians,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085647&classDate=10/1/2023&clsLoc=1
Steps,12:45:00,Int Theater Jazz,Resavy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087055&classDate=10/1/2023&clsLoc=1
Steps,14:00:00,Adv/Beg Theater Jazz,Biagini,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087056&classDate=10/1/2023&clsLoc=1
Steps,15:30:00,Adv/Int Classic Theater Jazz,Moore,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087305&classDate=10/1/2023&clsLoc=1
Steps,15:30:00,Beg Flamenco,Korjhan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087057&classDate=10/1/2023&clsLoc=1
