Studio,Start time,Sign up,Classes,Teacher,Duration
Brickhouse,10:00 am  EDT,none,MiXrz Company Rehearsal (Private),Dani & Dom Russo,2 hours
Brickhouse,12:00 pm  EDT,none,X Factory Training (Private),Kelly Peters,3 hours
Brickhouse,3:00 pm  EDT,none,GenXS (Private),Kelly Peters,2 hours
Brickhouse,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7882&classDate=8/19/2023&clsLoc=1,Pop Up - Hip Hop,Kai Lin,1 hour & 30 minutes
Brickhouse,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7873&classDate=8/19/2023&clsLoc=1,Adv. Choreography,Sir Gregg,1 hour & 30 minutes
