Studio,Start time,Classes,Instructor,Sign up
Peridance,10:00:00,Adv Ballet,Shimon Ito (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5459&classDate=8/16/2023&clsLoc=1
Peridance,10:00:00,Int Contemp,Brandon Coleman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=4301&classDate=8/16/2023&clsLoc=1
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5260&classDate=8/16/2023&clsLoc=1
Peridance,11:30:00,Adv Ballet,Yinet Fernández (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5378&classDate=8/16/2023&clsLoc=1
Peridance,11:30:00,Beg Ballet,Martha Chapman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5365&classDate=8/16/2023&clsLoc=1
Peridance,11:30:00,Int Broadway Jazz,Sarah Wolff (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5484&classDate=8/16/2023&clsLoc=1
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5509&classDate=8/16/2023&clsLoc=1
Peridance,13:00:00,Adv Contemp Floorwork,Marija Obradovic,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6147&classDate=8/16/2023&clsLoc=1
Peridance,13:00:00,Beg Horton,Katrina Perrin (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=5545&classDate=8/16/2023&clsLoc=1
Peridance,13:00:00,Int Ballet,Bivi Kimura (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5418&classDate=8/16/2023&clsLoc=1
Peridance,14:30:00,Beg House,Huu Rock (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5402&classDate=8/16/2023&clsLoc=1
Peridance,16:00:00,Int Hip Hop,TweetBoogie _,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6342&classDate=8/16/2023&clsLoc=1
Peridance,16:00:00,Open Dancehall,Korie Genius,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5472&classDate=8/16/2023&clsLoc=1
Peridance,16:00:00,Open Simonson Jazz,Leann Gioia (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6247&classDate=8/16/2023&clsLoc=1
Peridance,17:30:00,Int Choreo,Marlon Santana (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5659&classDate=8/16/2023&clsLoc=1
Peridance,17:30:00,Open Popping,Jon Lock (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5512&classDate=8/16/2023&clsLoc=1
Peridance,18:00:00,Beg African,Djoniba Mouflet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6204&classDate=8/16/2023&clsLoc=1
Peridance,18:00:00,Int Contemp,Rachel Hettinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6217&classDate=8/16/2023&clsLoc=1
Peridance,19:00:00,Adv Choreo,Esosa Oviasu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6230&classDate=8/16/2023&clsLoc=1
Peridance,19:00:00,Beg Contemp Jazz,Patrick Garr (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5513&classDate=8/16/2023&clsLoc=1
Peridance,19:00:00,Int Heels,Chris Ralph,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6208&classDate=8/16/2023&clsLoc=1
Peridance,19:30:00,Beg Vogue,Paris Hairston,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6339&classDate=8/16/2023&clsLoc=1
Peridance,19:30:00,Open Afro-Cuban,La Mora Pérez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6205&classDate=8/16/2023&clsLoc=1
