Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=18480&classDate=12/20/2023&clsLoc=1,LIVESTREAM: Basic THEATER with Morgan Rose,Morgan Rose,LS ST-A,1 hour &30 minutes
Broadway Dance Center,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=18836&classDate=12/20/2023&clsLoc=1,LIVESTREAM: Beg JAZZ FUNK with Chio,Chio,LS ST-3,1 hour &30 minutes
Broadway Dance Center,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=18826&classDate=12/20/2023&clsLoc=1,LIVESTREAM: Basic BALLET with Deanna Doyle,Deanna Doyle,LS ST-A,1 hour &30 minutes
