Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Basic Contemp,Lorena Cobos,none,2023-12-19,Contemporary/Modern
BDC,09:00:00,Basic Theater,Melodye Redding,none,2023-12-19,Theater
Steps,09:00:00,Int Ballet,Cave,none,2023-12-19,Ballet
BDC,09:00:00,Adv Beg Ballet,June Chin (1),none,2023-12-19,Ballet
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2023-12-19,Ballet
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2023-12-19,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2023-12-19,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),none,2023-12-19,Ballet
Gibney,10:00:00,Contemp Practices,Jordan Demetrius Lloyd,none,2023-12-19,Contemporary/Modern
Steps,10:00:00,Adv Pro Ballet,Angelova (2),none,2023-12-19,Ballet
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,none,2023-12-19,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2023-12-19,Ballet
Gibney,10:00:00,Ballet,Elisa Clark,none,2023-12-19,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2023-12-19,Ballet
Gibney,10:00:00,Countertechnique,Francesca Dominguez,none,2023-12-19,Additional Disciplines
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,none,2023-12-19,Contemporary/Modern
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2023-12-19,Additional Disciplines
Taylor School,10:00:00,Professional Level Taylor Modern,Joao Carvalho (2),none,2023-12-19,Contemporary/Modern
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none,2023-12-19,Ballet
Steps,10:30:00,Rommett Floor Barre,Wesley,none,2023-12-19,Ballet
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2023-12-19,Tap
BDC,10:30:00,Adv Beg Contemp,Eric Campros,none,2023-12-19,Contemporary/Modern
BDC,10:30:00,Beg Ballet,Jamie Salmon,none,2023-12-19,Ballet
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2023-12-19,Theater
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none,2023-12-19,Ballet
BDC,10:45:00,All Levels Lastics Stretch Technique,Donna Flagg,none,2023-12-19,Additional Disciplines
Steps,11:00:00,Adv/Beg Ballet,Kemezis,none,2023-12-19,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2023-12-19,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Black,none,2023-12-19,Tap
BAE,11:30:00,Intro To Ballet,Julie Voshell,none,2023-12-19,Ballet
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2023-12-19,Ballet
Peridance,11:30:00,Beg Contemp,Bo Kyung Lee,none,2023-12-19,Contemporary/Modern
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2023-12-19,Ballet
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2023-12-19,Ballet
Peridance,11:30:00,Adv Contemp,Chris Ralph,none,2023-12-19,Contemporary/Modern
Steps,11:30:00,Adv/Beg Theater Jazz,Brians,none,2023-12-19,Theater
Ballet Arts,11:30:00,Tap,Stephen Reed,none,2023-12-19,Tap
Steps,11:45:00,Adv/Int Jazz Fusion,Wendle,none,2023-12-19,Street/Choreography
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2023-12-19,Ballet
BDC,12:00:00,Beg Broadway Jazz,Ena Hashimoto (2),none,2023-12-19,Theater
BDC,12:00:00,Int Theater,Andrew Wilson,none,2023-12-19,Theater
SassClass,12:00:00,Sexy Stilettos,Brynlie,none,2023-12-19,Street/Choreography
Steps,12:00:00,Int Tap,Carminucci,none,2023-12-19,Tap
BDC,12:00:00,Beg Tap,Doug Shankman,none,2023-12-19,Tap
BAE,12:00:00,Beg Ballet,Justin Sherwood,none,2023-12-19,Ballet
Mark Morris,12:00:00,Beg Modern,Claudia *McDonald,none,2023-12-19,Contemporary/Modern
Gibney,12:00:00,Contemp Dynamic Sequencing,Adam Barruch,none,2023-12-19,Contemporary/Modern
BDC,12:00:00,Beg House,Huu Rock,none,2023-12-19,Street/Choreography
Steps,12:30:00,Int Contemp,Minutoli,none,2023-12-19,Contemporary/Modern
Steps,12:45:00,Beg Broadway Tap,Black,none,2023-12-19,Tap
Peridance,13:00:00,Open Stretch,Sarah Iguchi (2),none,2023-12-19,Additional Disciplines
Mark Morris,13:00:00,Open Level Move & Flow,Alexandra *Berger,none,2023-12-19,Additional Disciplines
Peridance,13:00:00,Int Ballet,Kate Loh,none,2023-12-19,Ballet
Peridance,13:00:00,Int Contemp,Max Stone,none,2023-12-19,Contemporary/Modern
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2023-12-19,Ballet
Peridance,13:00:00,Adv Choreo,Guest Artist (1),none,2023-12-19,Street/Choreography
Steps,13:15:00,Int Classic Theater Jazz,Moore,none,2023-12-19,Theater
Steps,13:15:00,Adv Theater Dance,"Lewis, S.",none,2023-12-19,Theater
BDC,13:30:00,Beg Jazz,Heather Rigg,none,2023-12-19,Jazz
BDC,13:30:00,All Levels Acro,Erick Bateman (3),none,2023-12-19,Additional Disciplines
BDC,13:30:00,Beg Hip-Hop,Ness Martinez,none,2023-12-19,Street/Choreography
Steps,13:30:00,Int Ballet,Hara,none,2023-12-19,Ballet
BDC,13:30:00,Int Tap,Nicole Ohr (4),none,2023-12-19,Tap
BDC,13:30:00,Basic Ballet,Dorit Koppel,none,2023-12-19,Ballet
Gibney,14:00:00,Int/Adv Contemp/Simonson,Laurie DeVito,none,2023-12-19,Contemporary/Modern
Steps,14:00:00,Int Jazz Across The Floor,Swanson,none,2023-12-19,Jazz
Peridance,14:30:00,Beg Graham,Cara McManus (3),none,2023-12-19,Contemporary/Modern
Steps,14:30:00,Adv/Beg Tap,MacDonald,none,2023-12-19,Tap
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,none,2023-12-19,Ballet
Peridance,14:30:00,Open Gyrokinesis,Charlotta Amandusson (4),none,2023-12-19,Additional Disciplines
BDC,15:00:00,Adv Beg Tap,April Cook,none,2023-12-19,Tap
Steps,15:00:00,Int Jazz,Lynady,none,2023-12-19,Jazz
BDC,15:00:00,Beg Ballet,Yuka Kawazu,none,2023-12-19,Ballet
Steps,15:00:00,Adv/Int Jazz,Roshe,none,2023-12-19,Jazz
Steps,15:00:00,Pilates Mat,Cummings,none,2023-12-19,Additional Disciplines
Brickhouse,15:00:00,Street Jazz Adv. Beg/Int,Justin Desean,none,2023-12-19,Street/Choreography
BDC,15:00:00,Int Contemp,Michaela McGowan,none,2023-12-19,Contemporary/Modern
BDC,15:00:00,Int Adv Hip-Hop,Deshawn Da Prince,none,2023-12-19,Street/Choreography
BDC,15:00:00,Beg Theater,Rebecca Frazier (5),none,2023-12-19,Theater
Steps,15:15:00,Int Ballet,Liceica (3),none,2023-12-19,Ballet
Cre8ivity NJ,15:45:00,Int/Adv Ballet Ages 13+,Gianna Caridi,none,2023-12-19,Ballet
Peridance,16:00:00,Open House,Sekou Heru,none,2023-12-19,Street/Choreography
Steps,16:00:00,Int/Adv Theater Jazz,Wolcott,none,2023-12-19,Theater
Peridance,16:00:00,Open Ballet,Dianna Warren,none,2023-12-19,Ballet
Ballet Arts,16:00:00,Open Level Ballet,Arisa Odaka (1),none,2023-12-19,Ballet
BDC,16:30:00,Adv Beg Street Jazz,Neil Schwartz,none,2023-12-19,Street/Choreography
BDC,16:30:00,Adv Beg Contemp Jazz,Nijawwon Matthews,none,2023-12-19,Contemporary/Modern
Brickhouse,16:30:00,Hip Hop Adv. Beg/Int,Mini Zhang,none,2023-12-19,Street/Choreography
BDC,16:30:00,Int Ballet,Deanna Doyle (6),none,2023-12-19,Ballet
Cre8ivity NJ,16:30:00,Int Hip Hop/Breaking Ages 9-12,Alan Robert,none,2023-12-19,Street/Choreography
BDC,16:30:00,Beg Tap,Brent McBeth,none,2023-12-19,Tap
Steps,16:45:00,Adv/Int Theater Jazz,Griffin,none,2023-12-19,Theater
Steps,17:00:00,Adv/Int Ballet,Giljane,none,2023-12-19,Ballet
ILD NJ,17:00:00,Kids Kpop 7,Regina Lustre,none,2023-12-19,Additional Disciplines
Modega,17:00:00,Int./Adv. Choreo,Jaelen Williams,https://sutrapro.com/modega/checkout/5pqcSzxMy0vwYJGcSWu1,2023-12-19,Street/Choreography
Steps,17:00:00,Beg/Int Comm Jazz,Gold,none,2023-12-19,Jazz
PMT,17:00:00,African Diasporic Dance,J Lyn Thomas,none,2023-12-19,World
PMT,17:00:00,Basic Party Moves And Grooves,Andy Needham,none,2023-12-19,Street/Choreography
Peridance,17:30:00,Open Popping,Jazzy J (Boog Soulfire),none,2023-12-19,Street/Choreography
Steps,17:30:00,Int Tap,MacDonald,none,2023-12-19,Tap
Ballet Arts,17:30:00,Theater Dance Repertory !,Stephen Reed,none,2023-12-19,Theater
Peridance,17:30:00,Beg Ballet,Julia Gleich,none,2023-12-19,Ballet
Steps,18:00:00,Beg Broadway Tap,Winans,none,2023-12-19,Tap
Ailey,18:00:00,Zumba Fitness,Diego Chauca,none,2023-12-19,Additional Disciplines
BDC,18:00:00,Beg Theater,Josh Walden,none,2023-12-19,Theater
Gibney,18:00:00,Contemp Release,Wesley Ensminger,none,2023-12-19,Contemporary/Modern
BDC,18:00:00,Adv Beg Tap,Rashaan James (7),none,2023-12-19,Tap
SassClass,18:00:00,Neo-Burlesque,Tony,none,2023-12-19,Additional Disciplines
BDC,18:00:00,Basic Ballet,Deanna Doyle (8),none,2023-12-19,Ballet
ILD NJ,18:00:00,Standing Next To You | Jung Kook Part 3,Regina Lustre,none,2023-12-19,Additional Disciplines
ILD Queens,18:00:00,Batter Up | Babymonster Part 3,Winnie Chung,none,2023-12-19,Additional Disciplines
Ailey,18:00:00,Beg Salsa,Baila Society,none,2023-12-19,World
BDC,18:00:00,Int Adv Contemp Fusion,Ali Koinoglou (9),none,2023-12-19,Contemporary/Modern
BDC,18:00:00,Int Adv Hip-Hop,David Thomas,none,2023-12-19,Street/Choreography
ILD NJ,18:00:00,Batter Up | Babymonster Part 3,Min Seon Kim,none,2023-12-19,Additional Disciplines
Ailey,18:00:00,Beg Ballet,Yuka Kawazu,none,2023-12-19,Ballet
Mark Morris,18:00:00,Senegalese Dance,Cancelled Today,none,2023-12-19,World
BAE,18:00:00,Adv Beg Ballet,Sean Kelly,none,2023-12-19,Ballet
ILD NYC,18:10:00,Standing Next To You | Jungkook Part 3,Ying Dong,none,2023-12-19,Additional Disciplines
Taylor School,18:15:00,Adult Open Level Modern,Cancelled Today,none,2023-12-19,Contemporary/Modern
Cre8ivity NJ,18:30:00,Int/Adv Hip Hop Breaking Ages 13+,Alan Robert,none,2023-12-19,Street/Choreography
Ailey,18:30:00,Abs Beg Hip-Hop,Robin Dunn,none,2023-12-19,Street/Choreography
Ailey,18:30:00,Afro-Cuban Folkloric,LA MORA,none,2023-12-19,World
Modega,18:30:00,All Levels Waacking,Zenta,https://sutrapro.com/modega/checkout/KYNCJP60jKidmJ5sqPbO,2023-12-19,Street/Choreography
Gibney,18:30:00,Int/Adv Beg Ballet,Kat Wildish,none,2023-12-19,Ballet
Steps,18:30:00,Adv/Beg Theater Jazz,Biagini,none,2023-12-19,Theater
PJM,18:30:00,Beg Choreo,Mini Zhang,none,2023-12-19,Street/Choreography
Modega,18:30:00,Adv. Beg/Int. Choreo,Unique Clay,https://sutrapro.com/modega/checkout/nud2Ki26LAVnawvtvLqo,2023-12-19,Street/Choreography
Mark Morris,18:30:00,Int Modern,Andrea *Murillo,none,2023-12-19,Contemporary/Modern
Ailey,18:30:00,Beg Jazz,Jeffrey Bynum,none,2023-12-19,Jazz
ILD NYC,18:30:00,Kpop Diet Dance,DJ McIver,none,2023-12-19,Additional Disciplines
PMT,18:35:00,Beg Jazz,Mica Butnar,none,2023-12-19,Jazz
PMT,18:35:00,Open Popping,Jon Lock,none,2023-12-19,Street/Choreography
Steps,18:45:00,Beg/Int Ballet,Hara (4),none,2023-12-19,Ballet
Gibney,18:45:00,Gaga/Dancers At 280,Doron Perk,none,2023-12-19,Contemporary/Modern
Ailey,19:00:00,Vogue Fem,Luz Theodyssey,none,2023-12-19,Street/Choreography
Mark Morris,19:00:00,Beg Haitian,Véronëque *Ignace,none,2023-12-19,World
Ballet Arts,19:00:00,Beg Ballet,Richard Marsden,none,2023-12-19,Ballet
Mark Morris,19:00:00,Int Ballet,Ashley Tuttle,none,2023-12-19,Ballet
BAE,19:00:00,Int Ballet,Julie Voshell,none,2023-12-19,Ballet
Peridance,19:00:00,Beg Contemp,Vive _ (5),none,2023-12-19,Contemporary/Modern
Steps,19:00:00,Open Afro Brazilian,Silva,none,2023-12-19,World
Peridance,19:00:00,Adv Choreo,Kenichi Kasamatsu,none,2023-12-19,Street/Choreography
Ailey,19:00:00,Beg Hip-Hop,Amy Mitchell (2),none,2023-12-19,Street/Choreography
Ailey,19:00:00,Beg Contemp,Shaina McGregor (1),none,2023-12-19,Contemporary/Modern
SassClass,19:10:00,Sexy Stilettos,Sophia,none,2023-12-19,Street/Choreography
Steps,19:15:00,Adv Tap,Carminucci,none,2023-12-19,Tap
SassClass,19:15:00,Chairography,Tony,none,2023-12-19,Street/Choreography
BAE,19:15:00,Intro To Ballet,Hope Ruth,none,2023-12-19,Ballet
Peridance,19:15:00,Beg African,Djoniba Mouflet,none,2023-12-19,World
Peridance,19:15:00,Adv Contemp,Alex Anderson,none,2023-12-19,Contemporary/Modern
Mark Morris,19:15:00,Classical Indian,Yamini *Kalluri,none,2023-12-19,World
BDC,19:30:00,All Levels Afro Dance Class,Elton Bediako (10),none,2023-12-19,World
Ailey,19:30:00,Open Samba,Quenia Ribeiro,none,2023-12-19,World
ILD Queens,19:30:00,God Of Music | Seventeen Part 3,Ness Martinez,none,2023-12-19,Additional Disciplines
ILD NJ,19:30:00,Int/Adv Choreo,Alice Wu,none,2023-12-19,Street/Choreography
Mark Morris,19:30:00,Beg Jazz,Talia Putrino (4),none,2023-12-19,Jazz
BDC,19:30:00,Basic Tap,Rashaan James (11),none,2023-12-19,Tap
BDC,19:30:00,Adv Beg Heels,Hector Lopez,none,2023-12-19,Street/Choreography
BDC,19:30:00,Int Adv Street Jazz,James Alonzo (12),none,2023-12-19,Street/Choreography
Mark Morris,19:30:00,Open Level House,Kim Holmes,none,2023-12-19,Street/Choreography
BAE,19:30:00,Basic Beg Ballet,Ashley Talluto,none,2023-12-19,Ballet
Steps,19:30:00,Adv/Beg Swing,Weisbond,none,2023-12-19,Additional Disciplines
BDC,19:30:00,Int Contemp,Jaclyn Walsh,none,2023-12-19,Contemporary/Modern
BAE,19:30:00,Beg Ballet,Sean Kelly,none,2023-12-19,Ballet
ILD NYC,19:40:00,Drama | Aespa Part 3,Eunice Shin,none,2023-12-19,Additional Disciplines
Cre8ivity NJ,20:00:00,Adult Beg Hip Hop,Alan Robert,none,2023-12-19,Street/Choreography
Brickhouse,20:00:00,Heels Int/Adv,Emma Rosa,none,2023-12-19,Street/Choreography
Steps,20:00:00,Open Street Styles,"Smith, C.",none,2023-12-19,Street/Choreography
PJM,20:00:00,Beg Street Jazz,Joanna Chavez,none,2023-12-19,Street/Choreography
Peridance,20:00:00,Int Krump,TwiceLight __,none,2023-12-19,Street/Choreography
Modega,20:00:00,Beg./Adv. Beg. Choreo,Edson Maldonado,https://sutrapro.com/modega/checkout/NqiYDu2VdpVZA4bx2Sld,2023-12-19,Street/Choreography
Steps,20:00:00,Adv/Int Contemp,Saki,none,2023-12-19,Contemporary/Modern
Modega,20:00:00,Int House,Huu Rock,https://sutrapro.com/modega/checkout/7MpNiPoD1JqHZXQKWZiT,2023-12-19,Street/Choreography
PMT,20:10:00,Open Waacking,Giorgia Vitali,none,2023-12-19,Street/Choreography
PMT,20:10:00,Intro To Hip Hop,Devynn Brooks,none,2023-12-19,Street/Choreography
Steps,20:15:00,Open Heels,Sauls,none,2023-12-19,Street/Choreography
Cre8ivity NJ,20:15:00,Adult Beg Ballet,Anneliese Wilson,none,2023-12-19,Ballet
Hive NJ,20:15:00,Int Contemp Adults 17+,Milcah Umali,none,2023-12-19,Contemporary/Modern
SassClass,20:20:00,Sexy Stilettos,Sophia,none,2023-12-19,Street/Choreography
Steps,20:30:00,Int/Adv Contemp,"Lombardi, J.",none,2023-12-19,Contemporary/Modern
Peridance,20:30:00,Open Litefeet,Chrybaby Cozie,none,2023-12-19,Street/Choreography
Peridance,20:30:00,Beg Vogue,Omari Wiles,none,2023-12-19,Street/Choreography
BDC,21:00:00,Adv Beg Jazz Funk,Miles Keeney,none,2023-12-19,Street/Choreography
BDC,21:00:00,All Levels Cabaret Burlesque,Sarah Tracy (13),none,2023-12-19,Additional Disciplines
BDC,21:00:00,Adv Beg Contemp,Alex Mitchell,none,2023-12-19,Contemporary/Modern
Modega,21:30:00,"Open ""Modega"" Session",Huu Rock,https://sutrapro.com/modega/checkout/uUGcXOFlE8i9dlHdLqWr,2023-12-19,Street/Choreography
