Studio,Start time,,Sessions,Teacher,Studio,Duration
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13217&classDate=4/26/2024&clsLoc=1,Ballet with Nina Goldman at 890,Nina Goldman,Gibney 890: Studio 5-2,1 hour &45 minutes
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13071&classDate=4/26/2024&clsLoc=1,Gaga/people at 280,Kyle Scheurich,Gibney 280: Studio C,1 hour
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=13144&classDate=4/26/2024&clsLoc=1,Klein Technique Dance/Movement Class at 280,Barbara Mahler,Gibney 280: Studio B,2 hours
Gibney,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13031&classDate=4/26/2024&clsLoc=1,Contemporary/Modern with Oliver Steele at 280,Oliver Steele,Gibney 280: Studio C,1 hour &45 minutes
Gibney,2:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13146&classDate=4/26/2024&clsLoc=1,MELT Method at 280,Edya Kalev,Gibney 280: Studio D,1 hour &30 minutes
