Studio,Start time,,Classes,Teacher,Duration
Hive NJ,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2430&classDate=4/26/2024&clsLoc=1,Advance Choreography (Adults 17+),Miguel Ruiz,1 hour &15 minutes
Hive NJ,8:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2429&classDate=4/26/2024&clsLoc=1,Jersey Club,Eskillz .,1 hour &15 minutes
