Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9475&classDate=4/26/2024&clsLoc=1,In-StudioM: EENIE MEENIE | CHUNG HA (Part 4),MJ Choi,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9414&classDate=4/26/2024&clsLoc=1,In-StudioM: TAP | TAEYONG (Part 4),Ying Dong,Manhattan,1 hour &20 minutes
