Studio,Start time,Sign up,Classes,Instructor
Modega,3:30 PM MST • (85 min),https://sutrapro.com/modega/checkout/mpDRYhOLxIMSe54neXfP,Beg/Adv. Beg. Hip-Hop Choreography,Jillian Roberts
Modega,3:30 PM MST • (85 min),https://sutrapro.com/modega/checkout/koDtwVDQw4tP4wOLvX9Q,All Levels Flexn,Cal Hunt
Modega,5:00 PM MST • (85 min),https://sutrapro.com/modega/checkout/FCcZZeFbToZUbgBxNoJg,All Levels Litefeet,Jayy Black
Modega,6:30 PM MST • (120 min),https://sutrapro.com/modega/checkout/ONrSr56JbtebNMKbPLon,"""Every Thursday"" Open Hip-Hop Session","CJ & Darien Van Rensalier & Paco ""Hopskotch"" Valencia & 8-Legx"
