Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8996&classDate=1/19/2024&clsLoc=1,In-StudioNJ: Crazy Form | Ateez (Part 3),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9014&classDate=1/19/2024&clsLoc=1,In-StudioNJ: New Jeans | NewJeans (Part 1),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
