Studio,Start time,,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3650&classDate=1/19/2024&clsLoc=1,Master Class Series,Orion Duckstein (5),none,Mal Stein,1 hour &30 minutes
