Studio,Start time,Sign up,Classes,Instructor
Modega,5:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/1LrbGB4Dh6r8Ofl5hxfC,Int./Adv. Choreography,Masumi Kambayashi
Modega,7:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/WSUSq6zAzjSegkTE5roP,Battle Class,Castro
Modega,7:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/Dsayy4mPvjVn1b2kAHjw,Int./Adv. Choreography,Iman Brooks & Karen Vanessa
Modega,8:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/KWMAs1rsOvVVsR7elQay,All Levels Krump,Brian Hallow Dreamz
Modega,10:00 PM EST • (90 min),https://sutrapro.com/modega/checkout/jdeOOXaT2jXIP1bl6OOb,Open Krump Lab,Anubis
