Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,18:00:00,Beg Broadway Tap,Winans,none,2023-12-12,Tap
BDC,18:00:00,Basic Ballet,Sarah Simon Wolff,none,2023-12-12,Ballet
BAE,18:00:00,Adv Beg Ballet,Sean Kelly,none,2023-12-12,Ballet
ILD Queens,18:00:00,Batter Up | Babymonster Part 2,Winnie Chung,none,2023-12-12,Additional Disciplines
Mark Morris,18:00:00,Senegalese Dance,Cancelled Today,none,2023-12-12,World
Ailey,18:00:00,Zumba Fitness,Diego Chauca,none,2023-12-12,Additional Disciplines
ILD NJ,18:00:00,Batter Up | Babymonster Part 2,Min Seon Kim,none,2023-12-12,Additional Disciplines
ILD NJ,18:00:00,Standing Next To You | Jung Kook Part 2,Regina Lustre,none,2023-12-12,Additional Disciplines
BDC,18:00:00,Int Adv Contemp Fusion,Andrew Mulet (6),none,2023-12-12,Contemporary/Modern
Ailey,18:00:00,Beg Ballet,Yuka Kawazu,none,2023-12-12,Ballet
ILD NYC,18:10:00,Standing Next To You | Jungkook Part 2,Ying Dong,none,2023-12-12,Additional Disciplines
ATDF,18:15:00,Beg,Emma Butensky,none,2023-12-12,Tap
ATDF,18:15:00,Int Repertory,Lynn Schwab,none,2023-12-12,Tap
Taylor School,18:15:00,Adult Open Level Modern,lisa nevada,none,2023-12-12,Contemporary/Modern
Cre8ivity NJ,18:30:00,Int/Adv Hip Hop Breaking Ages 13+,Alan Robert,none,2023-12-12,Street/Choreography
Cumbe,18:30:00,West African Dance,Vado Diomande,none,2023-12-12,World
PJM,18:30:00,Beg Choreo,Youran Lee,none,2023-12-12,Street/Choreography
Steps,18:30:00,Adv/Beg Theater Jazz,Biagini,none,2023-12-12,Theater
Ailey,18:30:00,Beg Jazz,Jeffrey Bynum,none,2023-12-12,Jazz
ILD NYC,18:30:00,Kpop Diet Dance,DJ McIver,none,2023-12-12,Additional Disciplines
Modega,18:30:00,All Levels Waacking,Zenta,https://sutrapro.com/modega/checkout/gas23v0EwB5wbOfIdbcG,2023-12-12,Street/Choreography
Modega,18:30:00,Adv. Beg/Int. Choreo,Unique Clay,https://sutrapro.com/modega/checkout/X0jxwpeCmd70U3yXy9dn,2023-12-12,Street/Choreography
Ailey,18:30:00,Abs Beg Hip-Hop,Robin Dunn,none,2023-12-12,Street/Choreography
Ailey,18:30:00,Afro-Cuban Folkloric,LA MORA,none,2023-12-12,World
Gibney,18:30:00,Int/Adv Beg Ballet,Kat Wildish,none,2023-12-12,Ballet
Mark Morris,18:30:00,Int Modern,Andrea *Murillo,none,2023-12-12,Contemporary/Modern
PMT,18:35:00,Open Popping,Jon Lock,none,2023-12-12,Street/Choreography
PMT,18:35:00,Beg Jazz,Mica Butnar,none,2023-12-12,Jazz
Gibney,18:45:00,Gaga/Dancers At 280,Annie Rigney,none,2023-12-12,Contemporary/Modern
Steps,18:45:00,Beg/Int Ballet,Hara (2),none,2023-12-12,Ballet
BAE,19:00:00,Int Ballet,Ginger Thatcher (5),none,2023-12-12,Ballet
Gramercy,19:00:00,Collab Class Open Level Reggaeton,Kizzy and Charles,unavailable,2023-12-12,World
Ailey,19:00:00,Vogue Fem,Luz Theodyssey,none,2023-12-12,Street/Choreography
Mark Morris,19:00:00,Beg Haitian,Véronëque *Ignace,none,2023-12-12,World
Cumbe,19:00:00,Afro-Fusion All Levels,Tamara Jones,none,2023-12-12,Street/Choreography
Steps,19:00:00,Open Afro Brazilian,Silva,none,2023-12-12,World
Ailey,19:00:00,Beg Hip-Hop,Jonathan Lee,none,2023-12-12,Street/Choreography
Mark Morris,19:00:00,Int Ballet,Ashley Tuttle,none,2023-12-12,Ballet
Ballet Arts,19:00:00,Beg Ballet,Richard Marsden,none,2023-12-12,Ballet
Peridance,19:00:00,Beg Contemp,Brianna Mercado,none,2023-12-12,Contemporary/Modern
Peridance,19:00:00,Adv Choreo,Kenichi Kasamatsu,none,2023-12-12,Street/Choreography
Ailey,19:00:00,Beg Contemp,Christopher Jackson,none,2023-12-12,Contemporary/Modern
SassClass,19:10:00,Sexy Stilettos,Sophia,none,2023-12-12,Street/Choreography
Steps,19:15:00,Adv Tap,Carminucci,none,2023-12-12,Tap
Peridance,19:15:00,Beg African,Djoniba Mouflet,none,2023-12-12,World
Peridance,19:15:00,Adv Contemp,Alex Anderson,none,2023-12-12,Contemporary/Modern
BAE,19:15:00,Intro To Ballet,Hope Ruth,none,2023-12-12,Ballet
Mark Morris,19:15:00,Classical Indian,Yamini *Kalluri,none,2023-12-12,World
SassClass,19:15:00,Chairography,Tony,none,2023-12-12,Street/Choreography
Ailey,19:30:00,Open Samba,Quenia Ribeiro,none,2023-12-12,World
BDC,19:30:00,All Levels Afro Dance Class,Judith McCarty,none,2023-12-12,World
ILD Queens,19:30:00,God Of Music | Seventeen Part 2,Ness Martinez,none,2023-12-12,Additional Disciplines
ILD NJ,19:30:00,Int/Adv Choreo,Regina Lustre,none,2023-12-12,Street/Choreography
Mark Morris,19:30:00,Beg Jazz,Kristina *Bermudez,none,2023-12-12,Jazz
BDC,19:30:00,Basic Tap,Shelby Kaufman,none,2023-12-12,Tap
BDC,19:30:00,Beg Street Jazz,Carlos Neto,none,2023-12-12,Street/Choreography
BDC,19:30:00,Adv Beg Heels,Hector Lopez,none,2023-12-12,Street/Choreography
BDC,19:30:00,Int Adv Street Jazz,Canceled Today,none,2023-12-12,Street/Choreography
Mark Morris,19:30:00,Open Level House,Kim Holmes,none,2023-12-12,Street/Choreography
Steps,19:30:00,Adv/Beg Swing,Weisbond,none,2023-12-12,Additional Disciplines
BAE,19:30:00,Basic Beg Ballet,Ashley Talluto,none,2023-12-12,Ballet
BAE,19:30:00,Beg Ballet,Sean Kelly,none,2023-12-12,Ballet
BDC,19:30:00,Int Contemp,Jaclyn Walsh,none,2023-12-12,Contemporary/Modern
ILD NYC,19:40:00,Drama | Aespa Part 2,Eunice Shin,none,2023-12-12,Additional Disciplines
Steps,20:00:00,Open Street Styles,"Smith, C.",none,2023-12-12,Street/Choreography
Steps,20:00:00,Int/Adv Street Jazz,"White, James Alonzo",none,2023-12-12,Street/Choreography
Cre8ivity NJ,20:00:00,Adult Beg Hip Hop,Alan Robert,none,2023-12-12,Street/Choreography
Brickhouse,20:00:00,Heels Int/Adv,Emma Rosa,none,2023-12-12,Street/Choreography
PJM,20:00:00,Beg Street Jazz,Joanna Chavez,none,2023-12-12,Street/Choreography
Peridance,20:00:00,Int Krump,TwiceLight __,none,2023-12-12,Street/Choreography
Modega,20:00:00,Beg./Adv. Beg. Choreo,Edson Maldonado,https://sutrapro.com/modega/checkout/vifvxapdAIfuMQrVZ8zV,2023-12-12,Street/Choreography
Modega,20:00:00,Int House,Huu Rock,https://sutrapro.com/modega/checkout/U3tukiNby9E5h6DIPgb6,2023-12-12,Street/Choreography
PMT,20:10:00,Open Waacking,Giorgia Vitali,none,2023-12-12,Street/Choreography
PMT,20:10:00,Intro To Hip Hop,Devynn Brooks,none,2023-12-12,Street/Choreography
Steps,20:15:00,Open Heels,Sauls,none,2023-12-12,Street/Choreography
Cre8ivity NJ,20:15:00,Adult Beg Ballet,Anneliese Wilson,none,2023-12-12,Ballet
Hive NJ,20:15:00,Adv Choreo Adults 17+,Katrina Endozo,none,2023-12-12,Street/Choreography
SassClass,20:20:00,Sexy Stilettos,Sophia,none,2023-12-12,Street/Choreography
Peridance,20:30:00,Open Litefeet,Chrybaby Cozie,none,2023-12-12,Street/Choreography
Peridance,20:30:00,Beg Vogue,Omari Wiles,none,2023-12-12,Street/Choreography
Steps,20:30:00,Int/Adv Contemp,"Lombardi, J.",none,2023-12-12,Contemporary/Modern
Gramercy,20:30:00,Open Level Heels,Kim,unavailable,2023-12-12,Street/Choreography
BDC,21:00:00,All Levels Cabaret Burlesque,Sarah Tracy (8),none,2023-12-12,Additional Disciplines
BDC,21:00:00,Adv Beg Contemp,Alex Mitchell,none,2023-12-12,Contemporary/Modern
BDC,21:00:00,Adv Beg Jazz Funk,Miles Keeney,none,2023-12-12,Street/Choreography
Modega,21:30:00,"Open ""Modega"" Session",Huu Rock,https://sutrapro.com/modega/checkout/GU1BiBqvxrrjGuJLUf0I,2023-12-12,Street/Choreography
