Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9418&classDate=4/17/2024&clsLoc=1,In-StudioNJ: TAP | TAEYONG (Part 3),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9438&classDate=4/17/2024&clsLoc=1,In-StudioNJ: plot twist | TWS (Part 3),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
