Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/QpiQbRe3SEsP4WXCXx1s,All Levels Krump,Brian Hallow Dreamz
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/5Q096fSKaflw7SG6imtT,Int./Adv. Choreography,Darien Van Rensalier
Modega,8:00 PM EDT • (90 min),https://sutrapro.com/modega/checkout/Pm3iNpDQ1VvVruA6HxUt,All Levels Waving,Mr. Ocean
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/eKB9c9KyM3TEwinkYT11,Int./Adv. Choreography,Bo Belza
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/B3o5umPJYvc8lyjt2H07,Open Floorwork Session,PLAYDO & Kevin Guardia
