Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087915&classDate=2/5/2024&clsLoc=1,Virtual 60 Pilates Mat,Laura Shapiro (2),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm EST,none,Virtual 60 Lastics Stretch,Cancelled Today,Steps on Broadway,1 hour
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087981&classDate=2/5/2024&clsLoc=1,Virtual 60 Open Level Yoga,Devin Mae Conway,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082316&classDate=2/5/2024&clsLoc=1,Virtual 90 Beg Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087873&classDate=2/5/2024&clsLoc=1,Virtual 90 Basic Tap,Sydney Burtis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082322&classDate=2/5/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087871&classDate=2/5/2024&clsLoc=1,Virtual 90 Int Tap,Sydney Burtis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082386&classDate=2/5/2024&clsLoc=1,Virtual 90 Basic Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085055&classDate=2/5/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Tommy Wasiuta,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086237&classDate=2/5/2024&clsLoc=1,Virtual 90 Beg Theater Jazz,Krystyna Resavy,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088814&classDate=2/5/2024&clsLoc=1,Virtual 90 Int/Adv Theater Dance,Marc Kimelman,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084592&classDate=2/5/2024&clsLoc=1,Virtual 90 Adv/Beg Theater Jazz,John Leggio,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085309&classDate=2/5/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Rachel Leigh Dolan,Steps on Broadway,1 hour &30 minutes
