Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9630&classDate=5/10/2024&clsLoc=1,In-StudioM: SHEESH | BABYMONSTER (Part 2),MJ Choi,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9576&classDate=5/10/2024&clsLoc=1,In-StudioM: Deja Vu | TXT (Part 2),Ying Dong,Manhattan,1 hour &20 minutes
