Studio,Start time,,Sessions,Teacher,Studio,Duration
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13255&classDate=5/10/2024&clsLoc=1,Ballet with Nina Goldman at 890,Nina Goldman,Gibney 890: Studio 5-2,1 hour &45 minutes
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13292&classDate=5/10/2024&clsLoc=1,Contemporary with Mike Tyus & Co at 280,Mike Tyus and Luca Renzi,Gibney 280: Studio Y,1 hour &45 minutes
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13253&classDate=5/10/2024&clsLoc=1,Gaga/people at 280,Doron Perk,Gibney 280: Studio C,1 hour
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=13254&classDate=5/10/2024&clsLoc=1,Klein Technique Dance/Movement Class at 280,Jessica Winograd,Gibney 280: Studio B,2 hours
Gibney,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13256&classDate=5/10/2024&clsLoc=1,Contemporary/Modern with Oliver Steele at 280,Oliver Steele,Gibney 280: Studio C,1 hour &45 minutes
Gibney,2:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13257&classDate=5/10/2024&clsLoc=1,MELT Method at 280,Edya Kalev,Gibney 280: Studio D,1 hour &30 minutes
