BDC,10:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17526&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,11:30:00,Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17038&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,13:00:00,Basic Hip-Hop,Geheny Rivera,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17544&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,14:30:00,Beg House,Huu Rock (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5402&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,14:30:00,Adv Beg Street Jazz,Dana Alexa (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17803&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Brickhouse,15:00:00,Hip Hop Int/Adv,Nick Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7800&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,16:00:00,Int Hip Hop,TweetBoogie _,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6342&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Brickhouse,16:30:00,Expressive Movement Open Level,Kyla Bullings,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7717&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
PMT,16:30:00,Int Choreo,Youran Lee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3490&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
PJM,17:00:00,Hip Hop Found,Beasty,none,2023-08-16,Street/Choreography
Peridance,17:30:00,Int Choreo,Marlon Santana (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5659&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,17:30:00,Open Popping,Jon Lock (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5512&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,17:45:00,Adv Beg Comm Jazz,Debbie Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17606&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,17:45:00,Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17527&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
PMT,18:00:00,Beg Hip Hop,Devynn Brooks,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3387&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Brickhouse,18:00:00,Master Class,Brian Friedman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=109&classId=7803&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
SassClass,18:00:00,Sexy Stilettos,Iryna,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=741&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
SassClass,18:10:00,Sexy Stilettos X Bollywood,Revati,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=646&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Ailey,18:30:00,Open Hip-Hop,Antonio Jefferson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823700&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Modega,18:30:00,Int./Adv. Choreo,Darien Van Rensalier,https://sutrapro.com/modega/checkout/uL04j9JrJvABNx9mkw9V,2023-08-16,Street/Choreography
Modega,18:30:00,All Levels Krump Canceled,Brian Hallow Dreamz,https://sutrapro.com/,2023-08-16,Street/Choreography
PJM,18:30:00,Beg House,Huu Rock,none,2023-08-16,Street/Choreography
Ailey,19:00:00,Beg Hip-Hop,Amy Mitchell (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823682&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Ailey,19:00:00,Beg Heels,Marie Rose Baramo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823677&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,19:00:00,Int Heels,Chris Ralph,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6208&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,19:00:00,Adv Choreo,Esosa Oviasu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6230&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Mark Morris,19:15:00,Beg Hip-Hop,Jillian Roberts,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=4964&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,19:15:00,Adv Beg Street Jazz/Hip-Hop,Paolo Slice Penala (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17716&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,19:15:00,Basic Hip-Hop,Q,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17750&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
SassClass,19:20:00,Sexy Stilettos,David,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=441&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,19:30:00,Beg Vogue,Paris Hairston,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6339&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
PMT,19:35:00,Adv. Beg. Hip Hop Choreo,Shoshanna Babitt,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3519&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Brickhouse,20:00:00,Hip Hop Int,Jason Santana,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7867&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Steps,20:00:00,Open Hip Hop,Sakai,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085561&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
ILD NYC,20:00:00,Adv Beg Choreo,Alice Wu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
Modega,20:00:00,"Shapes, Lines, & Flow",Kevin Chen,https://sutrapro.com/modega/checkout/NvEUnIvDMeSokDixqfPU,2023-08-16,Street/Choreography
Modega,20:00:00,Int./Adv. Choreo,Bo Belza,https://sutrapro.com/modega/checkout/BVOYtzPRsItxyZb1VhZV,2023-08-16,Street/Choreography
PJM,20:00:00,Adv Beg Jazz Funk,Peter Chow,none,2023-08-16,Street/Choreography
SassClass,20:20:00,Fierce Feminine Hip-Hop,Mary,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=710&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
BDC,20:45:00,Adv Beg Heels,Yvonne Marie Sain,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17756&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
PMT,21:10:00,Adv. Beg. House,TBA . (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3390&classDate=8/16/2023&clsLoc=1,2023-08-16,Street/Choreography
