Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8327&classDate=8/29/2023&clsLoc=1,In-StudioNJ: Sugarcoat | NATTY (ONE DAY),MJ Choi,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=6586&classDate=8/29/2023&clsLoc=1,In-StudioNJ: Adv Beg Choreography,Alice Wu,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8211&classDate=8/29/2023&clsLoc=1,In-StudioNJ: Seven | Jung Kook (Part 5),Ying Dong,Fort Lee Studio 2,1 hour & 20 minutes
