Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/MijVSSlosBPfHdkhtuyG,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/ytPF0kIWzngJl7YD6fGP,All Levels Waacking,Zenta
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/sSFbc2wFqZd2h2bE3lTS,Beginner/Adv. Beginner Choreography,Edson Maldonado
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/EWNXDRN3klnIHZFLSjI0,Intermediate House,Huu Rock
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/fdzkm8zQ7KV00QPvqtnF,"Open ""Modega"" Session",Huu Rock
