Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9145&classDate=2/29/2024&clsLoc=1,n-StudioQ: DASH | NMIXX (Part 4),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:40 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9222&classDate=2/29/2024&clsLoc=1,In-StudioQ: Love 119 | RIIZE (Part 4),Christina Ryu,Flushing,1 hour &10 minutes
