Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/EW9izqUWJs2f3aSr4YmH,All Levels Flexn,Cal Hunt
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/sCkIXMq0ASaV8RcI0nph,Beg/Adv. Beg. Street Styles Choreography,Jillian Roberts
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/kgj5fwzUz8S5oPNfnl9h,All Levels JerZ,E Skilllz
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/tUswa1TN6Jj7L5cmhk1o,Int./Adv. Choreography,Andrew Solis
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/RWei2Rn8Ypgsm9b3kidW,"""Every Thursday"" Open Freestyle Session","8-Legx & CJ & Darien Van Rensalier & Paco ""Hopskotch"" Valencia & E Skilllz"
