Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/ObO5wwLivRHPO30z0F7v,Int./Adv. Choreography,Kevin Nierva
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/EmnQrmUTWRB5fAj0l0fo,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/A2ECPzcOUcujYtNCPtfI,Beg./Adv. Beginner Choreography,Mikayla 'Gigi' Copper
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/ZNagZuq01Z6l9OTuIOxe,Int./Adv. Choreography,Esosa Oviasu
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/jzAFemK3Anjs9c65jNEY,Beginner Breaking,Static
Modega,9:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/3lqPeX7q1LUsyDRYQ9wM,Int./Adv. Choreography,Dimonte Holland
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/URWlheqlskMv4ZWXjBLG,Open Breaking Session,Static
