Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,08:45:00,"Ed Dept ""Dance On Camera"" W/ Julie ""Jj"" Joseph",ITP Master Class,none,2024-02-14,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-02-14,Ballet
Steps,09:00:00,Open Yoga For Dancers,Josh McWhortor (4),none,2024-02-14,Additional Disciplines
BDC,09:00:00,Beg Ballet,Eureka Nakano Grimes,none,2024-02-14,Ballet
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-02-14,Ballet
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-02-14,Additional Disciplines
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-02-14,Contemporary/Modern
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-02-14,Ballet
Peridance,09:30:00,Open Ballet,Greg Zane,none,2024-02-14,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-02-14,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-02-14,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-02-14,Ballet
Gibney,10:00:00,Pro Ballez,MJ Markovitz,none,2024-02-14,Ballet
Peridance,10:00:00,Int Contemp,Brandon Coleman,none,2024-02-14,Contemporary/Modern
Steps,10:00:00,Adv/Beg Tap,Melissa Almaguer (5),none,2024-02-14,Tap
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-02-14,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Michelle Fleet (3),none,2024-02-14,Contemporary/Modern
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2024-02-14,Ballet
Steps,10:00:00,Open Pilates,Stephanie Ross,none,2024-02-14,Additional Disciplines
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-02-14,Ballet
Gibney,10:00:00,Contemp Playground,Shane Larson,none,2024-02-14,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Andrea Weber *Cunningham  (3),none,2024-02-14,Contemporary/Modern
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-02-14,Ballet
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-02-14,Street/Choreography
BDC,10:30:00,Int Jazz,Sara Edwards,none,2024-02-14,Jazz
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-02-14,Tap
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2024-02-14,Ballet
BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-02-14,Theater
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-02-14,Additional Disciplines
Steps,10:45:00,Adv/Beg Ballet,Kathy Sullivan,none,2024-02-14,Ballet
BDC,11:00:00,Ed Dept Comm/Hip-Hop Class,ProSem Master,none,2024-02-14,Street/Choreography
Steps,11:00:00,Adv/Beg Jazz,Sam Lobel,none,2024-02-14,Jazz
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,none,2024-02-14,Ballet
Steps,11:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-02-14,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-02-14,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-02-14,Ballet
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,none,2024-02-14,Contemporary/Modern
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none,2024-02-14,Ballet
