Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8812&classDate=12/5/2023&clsLoc=1,In-StudioM: Standing Next To You | JungKook (Part 1),Ying Dong,Manhattan,1 hour &20 minutes
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=12/5/2023&clsLoc=1,In-StudioM: Kpop Diet Dance,DJ McIver,none,1 hour
ILoveDance,7:40 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8835&classDate=12/5/2023&clsLoc=1,In-StudioM: Drama | aespa (Part 1),Eunice Shin,Manhattan,1 hour &20 minutes
