BDC,09:00:00,Basic Theater,Melodye Redding,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17944&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
BDC,10:00:00,Basic Broadway Jazz,Canceled Today,none,2023-08-26,Theater
BDC,11:30:00,Int Theater,Chryssie Whitehead,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17592&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
BDC,13:00:00,Adv Beg Theater,Jason Wise,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17639&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
PJM,14:00:00,Beg Theater Jazz,Kim Ross,none,2023-08-26,Theater
Steps,14:30:00,Adv/Int Theater Jazz,Krouse (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085633&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
BDC,15:00:00,Int Theater,Matthew Steffens,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17799&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
Steps,15:30:00,Int Theater Jazz,Winans,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085634&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
BDC,16:30:00,Beg Theater,Joey Tierno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17770&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
Steps,16:45:00,Adv/Int Theater Jazz,Cunningham,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087546&classDate=8/26/2023&clsLoc=1,2023-08-26,Theater
